genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
MAG052	i16SM06.sorted.bam	i27SM12.sorted.bam	0.7962570039127146	1592832	29276	15397	0.9903335693908711	0.9816201583092253	0.6869462986810793
MAG052	i16SM06.sorted.bam	i28SM01.sorted.bam	0.7290973019737977	1618526	53061	51290	0.9683106727973477	0.9672164673289153	0.6980274410729396
MAG052	i16SM06.sorted.bam	i28SM06.sorted.bam	0.8353116943968978	1583779	21766	19545	0.9876592630663747	0.9862569209466725	0.6830419793040453
MAG052	i16SM06.sorted.bam	i28SM12.sorted.bam	0.7299989405988119	1618507	27035	11614	0.9928242509918092	0.9832963342141863	0.6980192468756389
MAG052	i16SM06.sorted.bam	i29SM01.sorted.bam	0.6056593039174258	1170238	37372	34425	0.9705829070667676	0.9680646159157368	0.5046926874120741
MAG052	i16SM06.sorted.bam	i29SM06.sorted.bam	0.7705380168961776	1592196	51197	48134	0.969768797308874	0.9678450391785935	0.6866720087082754
MAG052	i16SM06.sorted.bam	i29SM12.sorted.bam	0.7697779333435059	1586031	50954	47640	0.9699627560873653	0.9678732635112428	0.6840132073209546
MAG052	i16SM06.sorted.bam	i30S2.sorted.bam	0.7868733139663752	1577255	50993	49422	0.9686658149760184	0.9676697807266422	0.6802283507150947
MAG052	i16SM06.sorted.bam	i30S3.sorted.bam	0.7871914771944989	1582079	51380	49747	0.9685559317834318	0.9675237456536621	0.6823088142823996
MAG052	i16SM06.sorted.bam	i30SM01.sorted.bam	0.7750463615353598	1588094	50798	47234	0.9702574280867505	0.9680132284361002	0.6849029246383987
MAG052	i16SM06.sorted.bam	i30SM06.sorted.bam	0.7950855995132673	1604871	26451	22687	0.9858636613160808	0.9835183014709593	0.6921384008549567
MAG052	i16SM06.sorted.bam	i30SM12.sorted.bam	0.7671180944859346	1608152	33144	15155	0.9905761395688965	0.9793900079097001	0.6935534093467327
MAG052	i16SM06.sorted.bam	i31SM01.sorted.bam	0.767053705289771	1573826	50382	48849	0.9689616259993163	0.9679875666052029	0.6787495137390812
MAG052	i16SM06.sorted.bam	i31SM06.sorted.bam	0.7509667992511033	1607088	51954	41235	0.9743417908664616	0.9676719632030106	0.693094534297891
MAG052	i16SM06.sorted.bam	i31SM12.sorted.bam	0.7756033002544939	1590421	51585	44254	0.9721746631866657	0.9675651918580049	0.6859064981709689
MAG052	i16SM06.sorted.bam	i32SM06.sorted.bam	0.7938575908627514	1575864	51198	49697	0.9684636491473884	0.967511155785017	0.6796284492179717
MAG052	i16SM06.sorted.bam	i32SM12.sorted.bam	0.7690086241814825	1590257	51421	48515	0.9694923524939679	0.9676649749065717	0.6858357693100572
MAG052	i16SM12.sorted.bam	i18S3.sorted.bam	0.9151858133999345	1940619	50044	10514	0.9945821410591157	0.9742123518320701	0.8369376300828821
MAG052	i16SM12.sorted.bam	i18SM01.sorted.bam	0.914874212060039	1940131	49913	10462	0.9946075806221333	0.9742733866939913	0.8367271685943156
MAG052	i16SM12.sorted.bam	i18SM06.sorted.bam	0.9196255018410379	1952683	50655	10153	0.9948004873294846	0.9740587693957493	0.8421405140953132
MAG052	i16SM12.sorted.bam	i18SM12.sorted.bam	0.9373926265377707	2029907	49548	3877	0.99809006028355	0.9755909999817726	0.8754451821138787
MAG052	i16SM12.sorted.bam	i19SM06.sorted.bam	0.9273593641935368	1993241	30893	11157	0.9944025835310432	0.9845011215402453	0.8596321064176091
MAG052	i16SM12.sorted.bam	i19SM12.sorted.bam	0.9309478125903003	2036943	31157	2829	0.9986111540676396	0.9847040393373796	0.8784796227564072
MAG052	i16SM12.sorted.bam	i21SM06.sorted.bam	0.7900717704776851	1609851	23582	8326	0.9948280927862267	0.98535143935681	0.6942861430948362
MAG052	i16SM12.sorted.bam	i21SM12.sorted.bam	0.8392437317864155	1746942	42765	6065	0.9965282190250163	0.9755200802316276	0.7534098642609653
MAG052	i16SM12.sorted.bam	i22SM01.sorted.bam	0.9439235472549999	1997830	50929	11282	0.9943528728670608	0.9745078410074931	0.8616112207025101
MAG052	i16SM12.sorted.bam	i22SM06.sorted.bam	0.9099600182152874	1927676	47943	9409	0.995118993025799	0.9751291192088297	0.8313556566269061
MAG052	i16SM12.sorted.bam	i22SM12.sorted.bam	0.9442381319917899	1998255	50664	10500	0.9947454153749146	0.9746458785290165	0.8617945119579214
MAG052	i16SM12.sorted.bam	i23S3.sorted.bam	0.8400788625116572	1771946	44555	8645	0.9951211831511796	0.974855328548387	0.764193427908746
MAG052	i16SM12.sorted.bam	i23SM12.sorted.bam	0.9253551521476245	2004009	49559	6010	0.9970010114725034	0.9752700711423951	0.8642760599194208
MAG052	i16SM12.sorted.bam	i25SM06.sorted.bam	0.8066162650439178	1671159	24783	6760	0.9959549031540386	0.9851701723175353	0.7207266614166301
MAG052	i16SM12.sorted.bam	i25SM12.sorted.bam	0.9336981786207601	2030973	47966	1964	0.9990329758199641	0.976382748564358	0.8759049197098047
MAG052	i16SM12.sorted.bam	i26SM01.sorted.bam	0.9237493971630667	1945515	49036	10058	0.9948301606515498	0.9747953626674685	0.8390491453452216
MAG052	i16SM12.sorted.bam	i26SM06.sorted.bam	0.9308646987406083	2028771	49907	6902	0.9965979403293915	0.9754003778642341	0.8749552553700025
MAG052	i16SM12.sorted.bam	i27SM01.sorted.bam	0.7780259996286957	1587556	28638	13883	0.9912551116307078	0.9819609512987258	0.684670899472725
MAG052	i16SM12.sorted.bam	i27SM06.sorted.bam	0.9118517820122299	1935047	31002	12227	0.9936812904286045	0.9839786837218941	0.8345345739060531
MAG052	i16SM12.sorted.bam	i27SM12.sorted.bam	0.9157620128542238	1945438	28615	3294	0.9983068080298627	0.9852912300469098	0.8390159372824764
MAG052	i16SM12.sorted.bam	i28SM01.sorted.bam	0.9118883998647013	2071462	51138	11126	0.9946289142644181	0.9753130880508549	0.8933667541576926
MAG052	i16SM12.sorted.bam	i28SM06.sorted.bam	0.8867067277323133	1852656	26842	10951	0.9940890267810106	0.9855116114378493	0.7990015154952271
MAG052	i16SM12.sorted.bam	i28SM12.sorted.bam	0.9128897987753932	2071443	26703	2130	0.9989717313003544	0.987108986344302	0.8933585599603918
MAG052	i16SM12.sorted.bam	i29SM01.sorted.bam	0.6943729642220656	1461307	36909	6672	0.9954342242937315	0.9747424736896491	0.6302230460505263
MAG052	i16SM12.sorted.bam	i29SM06.sorted.bam	0.9330661994755572	2002682	50565	10605	0.9947046011298848	0.9747513584283476	0.8637037599289952
MAG052	i16SM12.sorted.bam	i29SM12.sorted.bam	0.9293065872317986	1992832	49936	10025	0.9949694705825679	0.9749421928190635	0.859455715538872
MAG052	i16SM12.sorted.bam	i30S2.sorted.bam	0.9333625977716613	1967371	49112	9991	0.9949216492466342	0.9750367368432289	0.8484750598823313
MAG052	i16SM12.sorted.bam	i30S3.sorted.bam	0.9348551016844163	1973479	49712	10463	0.9946981954203719	0.9748099675750287	0.8511092786777498
MAG052	i16SM12.sorted.bam	i30SM01.sorted.bam	0.9261360624249657	1984706	49245	9804	0.9950602255447406	0.9751877608068903	0.8559511867354059
MAG052	i16SM12.sorted.bam	i30SM06.sorted.bam	0.9398918888441847	1991934	31088	11903	0.9940244004068408	0.9843930571996863	0.8590684318980263
MAG052	i16SM12.sorted.bam	i30SM12.sorted.bam	0.9393380304882221	2032103	32026	2425	0.9988066549776267	0.984239972088029	0.8763922588124279
MAG052	i16SM12.sorted.bam	i31SM01.sorted.bam	0.9046437812066553	1958524	49706	11195	0.9942839607786271	0.9746206837393874	0.8446595828549791
MAG052	i16SM12.sorted.bam	i31SM06.sorted.bam	0.9288359370812074	2044626	50800	5267	0.997423978761886	0.9751543803120962	0.8817930973807032
MAG052	i16SM12.sorted.bam	i31SM12.sorted.bam	0.942897384932554	2008142	50257	6593	0.9967168656399796	0.9749733833563563	0.866058513469104
MAG052	i16SM12.sorted.bam	i32SM06.sorted.bam	0.9240864904743253	1939695	49968	10731	0.9944676869301617	0.9742392489540881	0.8365391333299407
MAG052	i16SM12.sorted.bam	i32SM12.sorted.bam	0.9259959413115424	1992888	50540	10255	0.9948542015406786	0.9746398191970648	0.8594798668572321
MAG052	i18S3.sorted.bam	i18SM01.sorted.bam	0.998497899218851	2004621	343	0	1.0	0.9998288953373231	0.8645399993272133
MAG052	i18S3.sorted.bam	i18SM06.sorted.bam	0.9916413900463422	2004221	3402	132	0.9999341389996412	0.9983025823998452	0.8643674899103555
MAG052	i18S3.sorted.bam	i18SM12.sorted.bam	0.9138866189966178	1971563	14688	3064	0.9984459030728412	0.992550073216022	0.850282958571001
MAG052	i18S3.sorted.bam	i19SM06.sorted.bam	0.9075927305875563	1936893	51954	42436	0.9780906844105483	0.9731766287554346	0.8353307048648518
MAG052	i18S3.sorted.bam	i19SM12.sorted.bam	0.9070392764888303	1971050	45362	7193	0.9963506760356156	0.9769858704751274	0.8500617152438809
MAG052	i18S3.sorted.bam	i21SM06.sorted.bam	0.7745081957898013	1560074	49244	44689	0.9713545639501716	0.9684348306554689	0.6728186399875103
MAG052	i18S3.sorted.bam	i21SM12.sorted.bam	0.8260812606456253	1703851	14393	10289	0.9939613264305388	0.9915526651098012	0.7348258560564175
MAG052	i18S3.sorted.bam	i22SM01.sorted.bam	0.9272860369919901	1947561	16817	16429	0.9915643207067711	0.9913650971651209	0.8399315310124491
MAG052	i18S3.sorted.bam	i22SM06.sorted.bam	0.8887661598882496	1870553	16665	14003	0.9925139784865759	0.9910908699192164	0.8067200180789869
MAG052	i18S3.sorted.bam	i22SM12.sorted.bam	0.9249951479166371	1944848	16524	15483	0.9920389665413442	0.9915037062022328	0.8387614858926111
MAG052	i18S3.sorted.bam	i23S3.sorted.bam	0.8410505450575035	1741699	14855	12977	0.9925492292296201	0.9914709717350702	0.7511486970795018
MAG052	i18S3.sorted.bam	i23SM12.sorted.bam	0.9116385922467554	1953120	14885	8591	0.9956013967395757	0.9923788604898829	0.8423289806332304
MAG052	i18S3.sorted.bam	i25SM06.sorted.bam	0.7847400894253376	1615401	53240	43854	0.9728525610668806	0.9670422390477659	0.6966797112537381
MAG052	i18S3.sorted.bam	i25SM12.sorted.bam	0.9255452072264663	1988586	17927	6378	0.9967926959155903	0.9909850516899948	0.8576245280789265
MAG052	i18S3.sorted.bam	i26SM01.sorted.bam	0.9301110496454215	1925770	17169	15026	0.9921974067515851	0.9910846051189913	0.8305336492555787
MAG052	i18S3.sorted.bam	i26SM06.sorted.bam	0.9217760269748126	1981418	17459	9006	0.995454770270584	0.9911886335947286	0.8545331593288349
MAG052	i18S3.sorted.bam	i27SM01.sorted.bam	0.7801989017860173	1562381	50318	49633	0.9682324605841981	0.967794027193111	0.6738135880492376
MAG052	i18S3.sorted.bam	i27SM06.sorted.bam	0.8974569848830095	1890215	52754	46513	0.9753927463277987	0.9720910055205361	0.8151997184646317
MAG052	i18S3.sorted.bam	i27SM12.sorted.bam	0.899776538582862	1898774	45991	11465	0.993961893305891	0.9757785813372207	0.8188909887118463
MAG052	i18S3.sorted.bam	i28SM01.sorted.bam	0.8920656593775851	2006196	16240	15836	0.9921064542048733	0.9919050780681449	0.8652192551560909
MAG052	i18S3.sorted.bam	i28SM06.sorted.bam	0.8804240687047715	1813588	52677	46054	0.9746061398730032	0.9709542630409994	0.7821525207507265
MAG052	i18S3.sorted.bam	i28SM12.sorted.bam	0.8921564765490253	2005172	46938	6562	0.9967274627812477	0.97659153429232	0.8647776310489349
MAG052	i18S3.sorted.bam	i29SM01.sorted.bam	0.6938348495037666	1433441	12792	9918	0.9930809848469522	0.9910760191734435	0.6182051775251282
MAG052	i18S3.sorted.bam	i29SM06.sorted.bam	0.9354126029079352	1975477	15472	14435	0.9926929040429223	0.9921679675339171	0.8519709632149545
MAG052	i18S3.sorted.bam	i29SM12.sorted.bam	0.9332452357665555	1968523	15250	13441	0.9931720381219828	0.9922530750212215	0.8489718870028817
MAG052	i18S3.sorted.bam	i30S2.sorted.bam	0.9203375637060904	1921275	15312	14890	0.992249938192086	0.9920302923839638	0.8285950746836392
MAG052	i18S3.sorted.bam	i30S3.sorted.bam	0.9218570753826707	1927674	15992	15543	0.9919369146442811	0.9917039914425364	0.8313547940798218
MAG052	i18S3.sorted.bam	i30SM01.sorted.bam	0.917072850280608	1944049	17325	14845	0.992363875601901	0.9910881875919795	0.8384168983324377
MAG052	i18S3.sorted.bam	i30SM06.sorted.bam	0.9119501804144432	1928193	50871	43578	0.9773995652924785	0.9736172675660579	0.8315786250481948
MAG052	i18S3.sorted.bam	i30SM12.sorted.bam	0.9158235297957893	1974294	42056	7454	0.9962244731534412	0.9786982080683019	0.8514607666145976
MAG052	i18S3.sorted.bam	i31SM01.sorted.bam	0.8919093628664165	1905157	15363	14905	0.9921764977899459	0.991936097654944	0.8216438077313545
MAG052	i18S3.sorted.bam	i31SM06.sorted.bam	0.9068663619621141	1980191	14804	5766	0.9970881596775261	0.9925239534974152	0.8540039866926236
MAG052	i18S3.sorted.bam	i31SM12.sorted.bam	0.9259895742942565	1957472	15613	8765	0.9955222858871033	0.9920238961272498	0.8442058830886431
MAG052	i18S3.sorted.bam	i32SM06.sorted.bam	0.9174402435648819	1901409	16329	15932	0.9916209505687624	0.9914121580364876	0.820027394495397
MAG052	i18S3.sorted.bam	i32SM12.sorted.bam	0.9143754659772348	1948574	17208	15133	0.9922338079025995	0.9911689266099208	0.8403684111106415
MAG052	i18SM01.sorted.bam	i18SM06.sorted.bam	0.9913272326762372	2003814	3252	132	0.999934125622438	0.9983770948800638	0.8641919615787027
MAG052	i18SM01.sorted.bam	i18SM12.sorted.bam	0.9136683358909115	1971212	14662	3002	0.9984770790762232	0.9925619365141852	0.8501315815577083
MAG052	i18SM01.sorted.bam	i19SM06.sorted.bam	0.9073685162377467	1936548	51824	42386	0.9781126003589893	0.9732389798755311	0.835181915492812
MAG052	i18SM01.sorted.bam	i19SM12.sorted.bam	0.9070448714327847	1970915	45232	7159	0.996367676941928	0.9770502533087424	0.8500034933156914
MAG052	i18SM01.sorted.bam	i21SM06.sorted.bam	0.7738536697463748	1559477	49125	44634	0.9713788661198595	0.9684990544907043	0.6725611696828501
MAG052	i18SM01.sorted.bam	i21SM12.sorted.bam	0.8258204246791899	1703473	14341	10256	0.9939793586396732	0.9915813165221873	0.7346628346574868
MAG052	i18SM01.sorted.bam	i22SM01.sorted.bam	0.9271641488569421	1947323	16740	16389	0.9915838307255653	0.9914035832781721	0.8398288879094188
MAG052	i18SM01.sorted.bam	i22SM06.sorted.bam	0.8885565866280722	1870223	16567	13953	0.9925393923612318	0.9911416980755771	0.8065776978100792
MAG052	i18SM01.sorted.bam	i22SM12.sorted.bam	0.9247546290073307	1944482	16429	15435	0.9920621533138388	0.991550963187111	0.8386036397761862
MAG052	i18SM01.sorted.bam	i23S3.sorted.bam	0.8408108781711997	1741380	14806	12951	0.9925627950246356	0.9914975479217631	0.7510111208195578
MAG052	i18SM01.sorted.bam	i23SM12.sorted.bam	0.9111281630222716	1952425	14715	8527	0.9956326107276848	0.9924632188176242	0.8420292455214399
MAG052	i18SM01.sorted.bam	i25SM06.sorted.bam	0.7840126072718465	1614621	53115	43790	0.97287908431762	0.9671037351799586	0.6963433178908653
MAG052	i18SM01.sorted.bam	i25SM12.sorted.bam	0.925254969453299	1988104	17821	6347	0.9968075110758793	0.9910361832177793	0.8574166542316128
MAG052	i18SM01.sorted.bam	i26SM01.sorted.bam	0.9298371741690491	1925356	17067	14954	0.99223312467928	0.9911356653003393	0.8303551020091309
MAG052	i18SM01.sorted.bam	i26SM06.sorted.bam	0.9217832312348488	1981213	17350	8947	0.9954840797026872	0.9912427386656558	0.8544447482526952
MAG052	i18SM01.sorted.bam	i27SM01.sorted.bam	0.7801735200490231	1562198	50201	49587	0.9682581849419856	0.9678651489759941	0.6737346649910252
MAG052	i18SM01.sorted.bam	i27SM06.sorted.bam	0.8972875548106637	1889919	52597	46457	0.975418523227715	0.9721697067440457	0.815072061496157
MAG052	i18SM01.sorted.bam	i27SM12.sorted.bam	0.8995349491600554	1898409	45809	11395	0.9939976053632278	0.975869794127609	0.8187335738689636
MAG052	i18SM01.sorted.bam	i28SM01.sorted.bam	0.8919649815035898	2006074	16057	15737	0.9921553242801612	0.9919958087288904	0.8651666397839493
MAG052	i18SM01.sorted.bam	i28SM06.sorted.bam	0.8800506727952767	1813049	52549	45990	0.9746338902037397	0.9710162273606505	0.7819200643115106
MAG052	i18SM01.sorted.bam	i28SM12.sorted.bam	0.8920417269048913	2005031	46812	6486	0.9967651372971291	0.9766527300575403	0.8647168214794925
MAG052	i18SM01.sorted.bam	i29SM01.sorted.bam	0.693760255040239	1433390	12671	9887	0.993102365720425	0.9911601169256099	0.6181831825744788
MAG052	i18SM01.sorted.bam	i29SM06.sorted.bam	0.9352016133637479	1975179	15395	14408	0.9927054712509601	0.9922057697049229	0.8518424436993954
MAG052	i18SM01.sorted.bam	i29SM12.sorted.bam	0.9327856844250079	1967918	15169	13410	0.9931856916802427	0.9922918536239823	0.8487109665098843
MAG052	i18SM01.sorted.bam	i30S2.sorted.bam	0.9202429457997945	1921082	15276	14863	0.9922632141678491	0.992048231153069	0.8285118388900055
MAG052	i18SM01.sorted.bam	i30S3.sorted.bam	0.921789422021765	1927490	15965	15517	0.9919496339799428	0.9917172073525673	0.8312754397480673
MAG052	i18SM01.sorted.bam	i30SM01.sorted.bam	0.9170580535441629	1943906	17283	14803	0.9923849198469473	0.991109137993298	0.8383552262159111
MAG052	i18SM01.sorted.bam	i30SM06.sorted.bam	0.9119820151343816	1928096	50748	43556	0.9774098385142649	0.9736797337891889	0.8315367915146068
MAG052	i18SM01.sorted.bam	i30SM12.sorted.bam	0.9158209098068705	1974121	41888	7403	0.9962499765718514	0.9787814424749041	0.8513861562918066
MAG052	i18SM01.sorted.bam	i31SM01.sorted.bam	0.8918520431764344	1904922	15340	14881	0.99218813158754	0.9919471768397866	0.8215424584489506
MAG052	i18SM01.sorted.bam	i31SM06.sorted.bam	0.9064666809989601	1979579	14666	5701	0.9971200947272122	0.9925913540202235	0.8537400472848312
MAG052	i18SM01.sorted.bam	i31SM12.sorted.bam	0.9255178698323977	1956830	15457	8704	0.9955519896976232	0.9921010000868752	0.8439290054745864
MAG052	i18SM01.sorted.bam	i32SM06.sorted.bam	0.9169727076568066	1900864	16189	15857	0.9916580039392613	0.9914833465203192	0.8197923504149283
MAG052	i18SM01.sorted.bam	i32SM12.sorted.bam	0.9138590272255819	1947827	17059	15046	0.9922754946922905	0.991242035355296	0.8400462497746596
MAG052	i18SM06.sorted.bam	i18SM12.sorted.bam	0.919355746771624	1984914	16759	3216	0.9983797786705116	0.9915568130407665	0.856040891632172
MAG052	i18SM06.sorted.bam	i19SM06.sorted.bam	0.9123719354666534	1949652	52377	41094	0.9789223923038574	0.9731352056674729	0.8408333239890733
MAG052	i18SM06.sorted.bam	i19SM12.sorted.bam	0.9120809064535446	1984093	46016	6917	0.9965137722878917	0.9768075387595239	0.8556868160540714
MAG052	i18SM06.sorted.bam	i21SM06.sorted.bam	0.7777425846313849	1569607	49595	43378	0.972363782781295	0.968402918692386	0.6769299706647737
MAG052	i18SM06.sorted.bam	i21SM12.sorted.bam	0.8287689621294678	1713089	16296	10284	0.9939968092726064	0.99048735938413	0.7388099610387482
MAG052	i18SM06.sorted.bam	i22SM01.sorted.bam	0.927993599561199	1955343	18857	16040	0.9917968356446926	0.9903561676902722	0.8432877017174175
MAG052	i18SM06.sorted.bam	i22SM06.sorted.bam	0.8921356580290534	1881380	17088	13378	0.9928892621373673	0.9909173053822194	0.8113894167197852
MAG052	i18SM06.sorted.bam	i22SM12.sorted.bam	0.9278831398615777	1955162	18497	15043	0.9923060084023728	0.99053940287301	0.8432096412062894
MAG052	i18SM06.sorted.bam	i23S3.sorted.bam	0.8395934465622661	1746490	15367	12082	0.9930821247187216	0.9912012092826182	0.753214928619916
MAG052	i18SM06.sorted.bam	i23SM12.sorted.bam	0.9132909878504436	1962147	17004	8568	0.9956333546874928	0.9913339826220972	0.8462220868981686
MAG052	i18SM06.sorted.bam	i25SM06.sorted.bam	0.7895292041718271	1626823	53651	42500	0.9738754615591247	0.9670209973672612	0.7016057176521123
MAG052	i18SM06.sorted.bam	i25SM12.sorted.bam	0.9305359319970626	2001557	20124	6411	0.9967969935405288	0.9899458271735454	0.8632185771940826
MAG052	i18SM06.sorted.bam	i26SM01.sorted.bam	0.932281087662292	1935420	17790	14307	0.9926078060575999	0.9908081966704901	0.8346954389372729
MAG052	i18SM06.sorted.bam	i26SM06.sorted.bam	0.9260517392816362	1993688	17881	8538	0.9957174843807055	0.9910311944496832	0.8598248856909476
MAG052	i18SM06.sorted.bam	i27SM01.sorted.bam	0.78066399774324	1569277	50695	48198	0.969286493079297	0.9676953144664708	0.676787650395866
MAG052	i18SM06.sorted.bam	i27SM06.sorted.bam	0.8991033992094353	1898706	53468	45287	0.9761484927102985	0.9718397687688352	0.8188616621109804
MAG052	i18SM06.sorted.bam	i27SM12.sorted.bam	0.9022663748926428	1908154	46797	11070	0.9941985814562136	0.9754752499012134	0.8229363345371615
MAG052	i18SM06.sorted.bam	i28SM01.sorted.bam	0.8972753176805408	2019791	18217	15439	0.9923561398184267	0.990980749988489	0.871082418961545
MAG052	i18SM06.sorted.bam	i28SM06.sorted.bam	0.8813383826243967	1821401	53321	44892	0.9753530386773698	0.9707252823513328	0.7855220609355014
MAG052	i18SM06.sorted.bam	i28SM12.sorted.bam	0.8974268731184539	2018828	47806	6333	0.9968630314221915	0.976319924233268	0.87066710254046
MAG052	i18SM06.sorted.bam	i29SM01.sorted.bam	0.6986661547914985	1445149	11887	8780	0.993924501902572	0.9917745505826735	0.6232545281565558
MAG052	i18SM06.sorted.bam	i29SM06.sorted.bam	0.93957861887787	1987161	17458	13853	0.9930287480480947	0.9912146021384276	0.8570099632813706
MAG052	i18SM06.sorted.bam	i29SM12.sorted.bam	0.9371940150928572	1980109	16975	12976	0.993446825402036	0.9914272396115568	0.8539686222621677
MAG052	i18SM06.sorted.bam	i30S2.sorted.bam	0.9222987103981016	1930767	17399	14638	0.9924185569776156	0.9909885553254225	0.8326887231456748
MAG052	i18SM06.sorted.bam	i30S3.sorted.bam	0.9237529829200292	1937128	18062	15252	0.9921264882857509	0.9906758871896952	0.8354320541472557
MAG052	i18SM06.sorted.bam	i30SM01.sorted.bam	0.9210157680270001	1955801	18162	14295	0.9926909741839789	0.990713779162604	0.8434852249997197
MAG052	i18SM06.sorted.bam	i30SM06.sorted.bam	0.9176545031971957	1942027	51864	42615	0.9780564327890395	0.9732938831437462	0.8375448632302216
MAG052	i18SM06.sorted.bam	i30SM12.sorted.bam	0.9210788504676205	1987889	43067	7275	0.9963403389223443	0.9783353094664743	0.8573239304200518
MAG052	i18SM06.sorted.bam	i31SM01.sorted.bam	0.8909979041687242	1910946	17534	14607	0.9923561419317971	0.9908244398324181	0.8241404502668289
MAG052	i18SM06.sorted.bam	i31SM06.sorted.bam	0.9100996148405334	1991261	16863	5785	0.997094805753741	0.9915314968755979	0.858778184804163
MAG052	i18SM06.sorted.bam	i31SM12.sorted.bam	0.9280068526411095	1966828	17704	8451	0.9957032338364107	0.9909987045130535	0.8482408783489469
MAG052	i18SM06.sorted.bam	i32SM06.sorted.bam	0.9177316117902837	1908725	18088	15412	0.9919255000065489	0.9905235170074265	0.8231825917297261
MAG052	i18SM06.sorted.bam	i32SM12.sorted.bam	0.9147141525271306	1955961	18784	14630	0.992520300762643	0.9903965365362601	0.8435542287664628
MAG052	i18SM12.sorted.bam	i19SM06.sorted.bam	0.9331004403977443	2036001	52289	27026	0.9867259397220335	0.974317792574758	0.8780733630797071
MAG052	i18SM12.sorted.bam	i19SM12.sorted.bam	0.9539816963821339	2093777	44483	1161	0.9994454996878847	0.978754662029433	0.9029906232506467
MAG052	i18SM12.sorted.bam	i21SM06.sorted.bam	0.768228798617684	1612300	50374	33723	0.979083917385102	0.9687564349066551	0.695342331999548
MAG052	i18SM12.sorted.bam	i21SM12.sorted.bam	0.8313330973145152	1769840	13919	4068	0.9977014871400804	0.9921354472720698	0.7632851658289896
MAG052	i18SM12.sorted.bam	i22SM01.sorted.bam	0.9317309281002847	2017430	16752	7448	0.9963081742613127	0.9916963661688386	0.870064182128542
MAG052	i18SM12.sorted.bam	i22SM06.sorted.bam	0.8983487448050823	1946056	15981	5894	0.9969713101781243	0.9917880061005439	0.8392824643315216
MAG052	i18SM12.sorted.bam	i22SM12.sorted.bam	0.9317587178449767	2017201	16378	6749	0.9966542749086482	0.9918808289307808	0.8699654204873909
MAG052	i18SM12.sorted.bam	i23S3.sorted.bam	0.8322773153174099	1795239	14452	5038	0.997193688416974	0.9919498183807282	0.7742390825259173
MAG052	i18SM12.sorted.bam	i23SM12.sorted.bam	0.9307346521287503	2047280	15218	2900	0.9985834863819312	0.9925667226759408	0.8829376973615547
MAG052	i18SM12.sorted.bam	i25SM06.sorted.bam	0.7928511621515796	1686721	53779	32026	0.9810128646053496	0.9681162444767095	0.7274381402794825
MAG052	i18SM12.sorted.bam	i25SM12.sorted.bam	0.9425185520864431	2078480	18817	2409	0.9988409799468843	0.9909467495477464	0.8963934318764626
MAG052	i18SM12.sorted.bam	i26SM01.sorted.bam	0.9247323296664027	1979661	16682	6046	0.9969459417546742	0.9915733047223741	0.853775411715287
MAG052	i18SM12.sorted.bam	i26SM06.sorted.bam	0.9329517358690868	2056479	16960	3004	0.9985392508262909	0.9917528941457705	0.8869049826757418
MAG052	i18SM12.sorted.bam	i27SM01.sorted.bam	0.7677135030139275	1604434	50403	35145	0.9780950790122872	0.96858518331075	0.6919499343170396
MAG052	i18SM12.sorted.bam	i27SM06.sorted.bam	0.9258276529241564	1988243	51874	28972	0.985428340499627	0.9739096277467091	0.857476601253971
MAG052	i18SM12.sorted.bam	i27SM12.sorted.bam	0.9338485626926806	2003697	44024	949	0.9995263754948976	0.9780286141068235	0.8641415025742718
MAG052	i18SM12.sorted.bam	i28SM01.sorted.bam	0.9401707822892307	2144058	17165	7820	0.9963527106076422	0.9919941531432452	0.9246754882232134
MAG052	i18SM12.sorted.bam	i28SM06.sorted.bam	0.8695280167870287	1860374	52503	32864	0.982334734843639	0.9717782553400552	0.8023300846934982
MAG052	i18SM12.sorted.bam	i28SM12.sorted.bam	0.9405889397932897	2143361	48070	3190	0.9985116832862033	0.9775726067610636	0.9243748905643386
MAG052	i18SM12.sorted.bam	i29SM01.sorted.bam	0.6955322713203544	1493073	13084	3962	0.9973464123991258	0.9912368651767194	0.6439228813902879
MAG052	i18SM12.sorted.bam	i29SM06.sorted.bam	0.9460004286214733	2057432	16228	6422	0.9968786331698933	0.9921124975211817	0.8873159863614055
MAG052	i18SM12.sorted.bam	i29SM12.sorted.bam	0.937394991559523	2039582	15656	5859	0.9971273525653785	0.9923239173516927	0.8796177536341265
MAG052	i18SM12.sorted.bam	i30S2.sorted.bam	0.9310033779178999	1993812	14763	5777	0.9971025352440451	0.9925955907578047	0.8598783636101736
MAG052	i18SM12.sorted.bam	i30S3.sorted.bam	0.9333951698543455	2001395	15637	6478	0.9967632576278046	0.9921869496026522	0.8631487108802551
MAG052	i18SM12.sorted.bam	i30SM01.sorted.bam	0.9398576033332691	2034261	16620	6009	0.9970461017539047	0.9918299569229317	0.8773229471163757
MAG052	i18SM12.sorted.bam	i30SM06.sorted.bam	0.9338004795750269	2014902	51452	28500	0.9858553914780968	0.9744642667484572	0.8689739226140006
MAG052	i18SM12.sorted.bam	i30SM12.sorted.bam	0.9622416376441094	2096059	39608	795	0.9996207167832585	0.9811035853475498	0.9039747894738204
MAG052	i18SM12.sorted.bam	i31SM01.sorted.bam	0.9008753945686926	1985991	16791	7624	0.9961611104984867	0.9915452789060978	0.8565053732370616
