id	taxon_stool	taxon_oral	ASV_number	summe	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12
e73621fb0198edd96e68d41b0cb2a4c7	#NV	Stenotrophomonas		0	0											
d8b505d44e65fc89b0226cd3bdec200a	#NV	unclassified_Candidatus_Nomurabacteria		0	0											
4efee9ac75f42bc63e51f31766843db8	#NV	Fermentimonas		0	0											
eba885e07dcf2c846b6a59401b3a55c6	#NV	Veillonella		0	0										0	
019a8e93cde9dfce660c99097f2bc8ef	#NV	unclassified_Reyranellaceae		0	0										0	
f0a809e0ff65bdccca285ee76fa35640	#NV	Undibacterium		0	0											
7da0992aa8ed395f48f00780c11a28d7	#NV	unclassified_Chitinivibrionaceae		0	0		0									
e4c02d979a5877dfd43fbe19f2429f01	#NV	unclassified_Blastocatellia_11-24		0	0								0			
1ece7f159c2dedafd4478aba882cd13b	#NV	unclassified_Babeliales		0	0								0			
507b074a7920d27aa678af0b4b8ac294	#NV	unclassified_Chitinophagaceae		0	0											
ae7031db9b4f63afa61b82aff36b3b16	#NV	unclassified_Bacteria_LCP-89		0	0											
7552285a3e87c9390a72c52033a18331	#NV	unclassified_Parcubacteria		0	0											
a9ebe0caca3b642232d61262c35f546b	#NV	Bacillus		0	0									0		
842f482498303b3024ca4b60398b910a	#NV	unclassified_Candidatus_Peribacteria		0	0									0		
1cf0d3f3bee815f2706ba92964365f71	#NV	Methylotenera		0	0											
3dcc5e2a52250bbdf27134f7e2acc39e	#NV	0		0	0											
505af75e374a71fbc298478ea52ff8d1	#NV	unclassified_Candidatus_Yanofskybacteria		0	0											
491717c8f55fa49b0cd36d208a4ab910	#NV	unclassified_Solirubrobacterales_67-14		0	0											
33b730c01dceca01f58ae07e7e592afa	#NV	unclassified_Sphingomonadaceae		0	0			0								
c36ebfb303e6bc0dc3d53ba8f0131beb	#NV	unclassified_Gammaproteobacteria		0	0				0				0			
9de7d395522db026b2ecc50c92ba03fa	#NV	Leptotrichia		0	0									0		
d27f08c223d66fb458bb2df6708aacd0	#NV	Coxiella		0	0		0									
3d97fbacd6142e1b06cf1ae707e95611	#NV	unclassified_Gracilibacteria_JGI_0000069-P22		0	0											0
44160cf6570850f95458bb288830a498	#NV	Mucilaginibacter		0	0											
cc91db1ef603d5bd68d50baced653aa2	Duganella	#NV		0	0											
fe6cbeced18a57e7e2f512cc49ed8750	Megasphaera	#NV		0	0								0			
31d03ed34f081cd235958004a38bac5f	unclassified_vadinHA49	#NV		0	0											
2dd565426f7bb7e13b98b944baa23a08	unclassified_Vicinamibacteria_Subgroup_17	#NV		0	0											
c7ba41e5e5a65254bb595fda3983080e	unclassified_Saprospiraceae	#NV		0	0											
893ef0bd20c39707d255791912231595	unclassified_Microtrichales	#NV		0	0											
1c9968b7775b815c3084a888aaf8d1b5	unclassified_Saccharimonadales_LWQ8	#NV		0	0											
517f3a7ad1f811819d49621a81fdb69a	Bacteroides	#NV		0	0			0								
45d1dbaa0f8559ba76174a4ca5ff5bbb	unclassified_Pasteurellaceae	#NV		0	0	0										
fe0af024fb0db10b9864620ae6110798	Paludicola	#NV		0	0											
ed42872ef048b17cb75c2aa8e1fba8ac	unclassified_Bacteria	#NV		0	0			0								
429bec9801227761ba42ccc30c1c0e32	unclassified_Muribaculaceae	#NV		0	0										0	
acf0abb0de5ed0ccde7ad3f315237f11	Lactobacillus	#NV		0	0					0						
04fdc70390df6dc130d07ef2e41d3fca	Gracilibacteria	#NV		0	0											
8b5a9709ca8849ec62a38666c958e69a	Candidatus_Zambryskibacteria	#NV		0	0											
46f2f3914c6aed102c1bdd6bc05490ee	unclassified_Polyangiales_BIrii41	#NV		0	0											
2bc5e421ba21f9fba9dc1b8746ef4d8c	Bacteroides	#NV		0	0											
4c7ce93824c1f4c1acf77c05e98e4115	Lachnospiraceae_UCG-008	#NV		0	0											
a88283021b7c3072aa7a9a4406372e1e	Streptococcus	#NV		0	0			0								
4da1ab0190b065b4136bce78f2a475b7	Dechloromonas	#NV		0	0											
d52cab87fef0f547a8f0d41d3f0453df	unclassified_Oligoflexales	#NV		0	0											
5d2c2b8f449131b3898d3bfd3b63b446	unclassified_Kiritimatiellae_WCHB1-41	#NV		0	0											
5290045658d508469f957fceb4c89998	unclassified_Opitutaceae	#NV		0	0											
26451ac6d8bec5c405a90036cf90b937	Lactobacillus	#NV		0	0											
027dfe7246b34e1aa394c50fa7216e5b	unclassified_Micropepsaceae	unclassified_Micropepsaceae		0	0											
e3f5f186f65478ac9da0f0af88965c37	#NV	unclassified_Micavibrionales		0	0											
9acac4bb73ec9891d7c870c59a6cded1	unclassified_Sphingomonadaceae	unclassified_Sphingomonadaceae		0	0		0							0		
34ecbd1071a14a62d8d9546f66bac0cf	#NV	Christensenellaceae_R-7_group		0	0											
f5f44453116fd5f4749aae73183728ce	#NV	Cellvibrio		0	0											
bb5890afc4500d2a6c389d93836d6dd0	#NV	unclassified_Anaerolineaceae		0	0											
2feb91e06ac770959342d672bd809140	#NV	unclassified_Sphingobacteriales_KD1-131		0	0											
55972370caaca441a72127efbd397da5	#NV	Escherichia-Shigella		0	0											
89e5cb6a7e19b9cd0aee99e0bfa10166	#NV	Pedobacter		0	0											
7d223eccb86177b79ba2118c3e0aeb4f	#NV	Spirochaeta_2		0	0											
7407a7dfe404f8ec8ae559b79c75c4ea	#NV	unclassified_Woesearchaeales_GW2011_GWC1_47_15		0	0	0										
23e2ae5578cd8c932f23cb181dd3d47b	#NV	unclassified_Saccharimonadales_LWQ8		0	0	0										
ea1f9309b65a88f9cc676037313fbb3b	#NV	unclassified_Sphingobacteriales_KD1-131		0	0											
af6efc20b148cd5775c99528adf13998	#NV	Schlesneria		0	0											
2ade19c80600204b30f0fa026053a895	#NV	unclassified_Firmicutes		0	0											
966c4405ad321bd76160f2840e595603	#NV	Bdellovibrio		0	0											
55a5bdfbff34e446addad205a1c7bf15	#NV	Candidatus_Anammoximicrobium		0	0											
3ef8da065fae119a02014b0759c75f54	#NV	Undibacterium		0	0											
4b654cb5174aaa9d81cff579e73716ea	#NV	Hyphomonadaceae_UKL13-1		0	0											
85234041f0fb6e6960ea5949c35c9700	#NV	Pedomicrobium		0	0											
b28a8910174f2eaf4e36ed05060ca247	#NV	unclassified_Pasteurellaceae		0	0											
b79ecec884be42f8533361d3108f311c	#NV	unclassified_Chlamydiales_cvE6		0	0										0	
4d12fe04ae6cce5465bb8798f2fd237c	#NV	Veillonella		0	0										0	
8e28473499064dff2da1c7c8ba52c0bc	#NV	unclassified_Proteobacteria		0	0				0							
944b9bfd72abcc9dba0d29a27349505f	#NV	unclassified_Parcubacteria		0	0											
1f45b44133045101b911027aeab38230	#NV	Peptoniphilus		0	0											
32c76963c1e8883cede5ddc50353135c	#NV	Candidatus_Solibacter		0	0											
b918077ffe4410e3d8bfeb2a1b90ce9c	#NV	Devosia		0	0											
17db9ab9df327c6b6d3cd10fd3e7fd96	#NV	unclassified_Bacteria		0	0											
9556418b422e143a278db2461ec99150	#NV	unclassified_Candidatus_Yanofskybacteria		0	0											
b9b681fe68dd6ed8af437167a40dd579	#NV	Actinoplanes		0	0											
15a766bfb472ed1ae336f6787d6518fa	#NV	unclassified_Saprospiraceae		0	0											
5e2c1d95d34a0242c9bd572e5ffa06c3	#NV	unclassified_Bacteria		0	0											
65b0a41dd69229eddcb7d8f8e4937178	#NV	Methylomirabilaceae_Sh765B-TzT-35		0	0											
cc03e101b1d7823011893690280ab553	#NV	Silvanigrella		0	0											
7fd3fc3eb70370e3933c5b130196225b	#NV	Chitinophaga		0	0											
ee541048656f9149c94308b104461357	#NV	Pedosphaeraceae		0	0											
5d35a23385602a23b67d044ae0fbe04c	#NV	0		0	0										0	
5adb2861891940d5708b6ef63c1d15d3	#NV	Lacunisphaera		0	0		0									
09b517a2cf83d276352cf19a8191b8e0	#NV	Rothia		0	0		0									
c4697d0fa9d60b219d33096e6b4c86eb	#NV	unclassified_Simkaniaceae		0	0			0								
c325bdbfab0e122a907fa66cc03b1aab	#NV	unclassified_Candidatus_Gottesmanbacteria		0	0											
a7a058e9d52a6ee681fd8913a8d9dd88	#NV	Corynebacterium		0	0											
27d2a1e2221b1e479c0dab4f7efbaa98	#NV	Brevundimonas		0	0	0										
2f24618426333d485c938c36711e11e7	#NV	Fusobacterium		0	0	0										
75d2972c16cd3a25961b17c719fd416f	#NV	unclassified_Chitinophagales_37-13		0	0	0										
ab76799efc33fda09adca54718555e41	#NV	Sporichthyaceae_hgcI_clade		0	0	0										
df7f87d60dbceb07a143e11fbe65042c	#NV	unclassified_Verrucomicrobiaceae		0	0	0										
fd32b59bbe0bacda3c91cde8401b363f	#NV	Pirellula		0	0											0
d52cc17872b26ef47780263da2898b11	#NV	Peredibacter		0	0											0
221dbaf580e1944a357a16526a4ca143	#NV	Butyrivibrio		0	0											
faa8b830c55f10f1b8320891efec87be	#NV	Leptotrichia		0	0									0		
600252bfbf07aaa7cda8020fe9ba5d0e	#NV	Prevotella		0	0								0			
2b3d94eb60ccd91c8cb9ca2f06158735	#NV	Peptoanaerobacter		0	0										0	
e608c3311b87181f96da50e03f28a171	#NV	Fusobacterium		0	0										0	
c0e0958e1b2001fe65535ce824e890dc	#NV	Coxiella		0	0									0		
d6462f7400b128c4598178fe256238b5	#NV	Fimbriimonadaceae		0	0											
360df3fe494213b9e15f7a6a96b898d2	#NV	unclassified_Candidatus_Peribacteria		0	0											
0c44f3b3ca78662e06936b3464f20f7c	#NV	unclassified_Oxalobacteraceae		0	0											
8ee5637441e0de0430b8515bceca8162	#NV	unclassified_Planctomycetota_Pla4_lineage		0	0											
c8a7269b7c3f7d8c3030a867ae962156	#NV	Legionella		0	0											
935e12059deb0dc33384ef97dba1350a	#NV	Anaerococcus		0	0											
43f27918743f25323c5218b18df4aaf8	#NV	Porphyromonas		0	0								0			
bd017bf50e7fef2da28bc2492397f360	#NV	Devosia		0	0											
29613467493b488e3c9d5d75764cd987	Polaromonas	#NV		0	0											
1330c73ce52bd930e5445edee9360e15	unclassified_Blastocatellia_11-24	#NV		0	0											
89aa81313bd39ba6426d797e0c3599fb	Tuwongella	Tuwongella		0	0											
3011c4159db9d5409344d51d7c04e002	#NV	0		0	0											
815be58c548184f71678c5e101c9cb86	#NV	Solobacterium		0	0							0				
6ba46f2b5eac60cd35b997c34e5e1c6a	#NV	Stenotrophobacter		0	0									0		
db78cfcc90995c1a6971fe815ba1daba	#NV	Staphylococcus		0	0					0						
66ccff1fb0d1bea633e1a7bd0e805227	#NV	Veillonella		0	0						0					
c04ce073e32f963ad84e3e1e1f4f4698	#NV	Saccharimonadales		0	0							0				
3bcd53dd16ed587ab1107e84b335a89a	#NV	unclassified_Rhizobiales_Incertae_Sedis		0	0											0
f1748f6986a795da07342295ecb4fa8c	#NV	unclassified_Parcubacteria		0	0											0
699ffd72df02ada9219a7874bf0ba30f	#NV	Clostridium_sensu_stricto_1		0	0											
df261e36867c8e3afdf2dec95347c27f	#NV	Saccharimonadales_TM7		0	0											
76e98cfeff82865145112ca181208672	#NV	unclassified_Candidatus_Zambryskibacteria		0	0											
83b3735ab33d58226db32b8a0c235e9a	#NV	unclassified_Microscillaceae		0	0											
90351d53fbef92bc723dfba1753e0db4	#NV	unclassified_Flavobacteriales_NS9_marine_group		0	0											
8050d0ef4877e49c13b3be14753f9394	#NV	Rhodomicrobium		0	0											
01276d942cd7e4fb241d5e50edacc92d	#NV	Streptococcus		0	0											
4a5a608cb533ca30a59791c3830bd902	#NV	Moraxellaceae_[Agitococcus]_lubricus_group		0	0											
c12cf9f3e914ad38c875f0488357bcc4	#NV	unclassified_Patescibacteria_CPR2		0	0									0		
d01f72b4dfe725bcaeee79df2c61e2c9	Sutterella	#NV		0	0			0								
67fa04c1a21d73f3947cee9b8e2b2f33	unclassified_Enterobacteriaceae	#NV		0	0											
63fa75bf75ad41826347a97b83442605	Streptococcus	#NV		0	0		0	0								
aa69bd71b04fcc0fd969401289475b5d	Bifidobacterium	#NV		0	0								0			
50707c05fe2c808993a1d05319b65b0d	Collinsella	#NV		0	0								0			
11f0558dca37009cbf1a6083b0b658e5	Providencia	Providencia		0	0					0		0	0	0		
b9bb73aef9eebb22116e6f2efd3f8554	#NV	0		0	0											
6aa55e369611c55012d5e0f4c3b702ce	#NV	Sphingomonas		0	0											
51dea71fc0c8ee8baccf449562250565	#NV	Stenotrophobacter		0	0											
b36ebfbfa1e4cb9e1d786adceb44cf10	#NV	unclassified_Parcubacteria		0	0											
7e73e8bdfb0b2455d848bf05abe59480	#NV	0		0	0											
bdbd634a823785a2891e318a243a0953	#NV	unclassified_Bacteria		0	0											
4299c2fa18a27216b274eaaa0ebb0828	#NV	0		0	0											
1ec231388f34915539294807f59dc281	#NV	Enhydrobacter		0	0											
99e2f9e52646f9c19f36dc06750cbfaf	#NV	Prolixibacteraceae_BSV13		0	0											
adeee4c0a269cce2e95cf52c9dcb4626	#NV	unclassified_Bacteroidetes_vadinHA17		0	0											
40b5dc1d51b88568e38389d7d35dc6be	#NV	unclassified_Holophagae_Subgroup_7		0	0											
8ce922eeeff4291c6d8dcf6553c5033b	#NV	unclassified_Dysgonomonadaceae		0	0											
14db998a41d92dcccf494e3dfbfeba7a	#NV	unclassified_Isosphaeraceae		0	0											
51205c6935ea893b36bb2c0327953924	#NV	Tundrisphaera		0	0											
d85c864aef08463b732dcc94d6874b14	#NV	Schlesneria		0	0							0			0	
6e4b50a611f333bfb12f3b9a4a9e8b61	#NV	unclassified_Blastocatellaceae		0	0	0										
169e155f2e5b2fcac74aa5b541077e8e	#NV	Bacteroides		0	0	0										
b68ec946e3463696e81153d46e89df73	#NV	unclassified_Rhodospirillales		0	0									0		
1baaa4c530319273d8dacb1a268acf68	#NV	unclassified_Gemmatimonadaceae		0	0											
032c4790310bffecf17f1476700d56f2	#NV	unclassified_Candidatus_Nomurabacteria		0	0											
16f837a89a3ac20ace22a9c1f04af40b	#NV	Ruminococcus		0	0											
53b1eccb15e2ca731c5a2e088c215e5a	#NV	Sphingomonas		0	0											
718e797eabcf382459c5efaa8bf347ec	#NV	Porphyromonas		0	0							0				
29da9270873b4a8b1231d3334320bdda	#NV	Sphingomonas		0	0										0	
efb142e794999c886c3aca057deb79fa	#NV	unclassified_Sphingobacteriales_env.OPS_17		0	0										0	
a858d9dbb4a231ea88327fe8a4fcfcfa	#NV	unclassified_Burkholderiales		0	0								0			
cf214e827dbdbfab592263a285a7614f	#NV	unclassified_Oligoflexales		0	0								0			
6d7f932303cb8ce3b13ec6d15b25682e	Megasphaera	Megasphaera		0	0	0	0	0	0	0	0	0	0	0	0	0
fef0cd5cc7ea5d36a368eb51f49bb08a	Lachnospira	#NV		0	0					0						
eeb63827f0eb9c0ccd3864951ad651f5	Intestinibacter	#NV		0	0		0				0				0	
837f77de3338aaea4eba46470f2b3272	Intestinibacter	#NV		0	0											
948a960b3f069d6eaabc5f61d6e74516	Barnesiella	Barnesiella		0	0								0			0
554054f551bebc9a4659c531effea624	#NV	Haemophilus		0	0											
bc1106bbca81973466d68446c9815f75	#NV	Veillonella		0	0					0						
931ccc3ef22f0a8c33a4cd074f907cc2	#NV	unclassified_Intrasporangiaceae		0	0											
5c12e90952be935c5e173317738bcec7	#NV	Phaeodactylibacter		0	0											
5f70ecb4979d41800d2b21503b3e4eb2	#NV	Campylobacter		0	0											0
8979a5662d3d457187b76d4f8baf1b98	#NV	Fimbriiglobus		0	0											
0783b02e7fe6feb03dd8077b33f2ac7a	#NV	Christensenellaceae_R-7_group		0	0											
44852189d5513075bf2218dc4281d702	#NV	unclassified_Muribaculaceae		0	0											
bc1541c695bea36b7953eae511339154	#NV	Methylomonadaceae_pLW-20		0	0											
f7146a3ae2fe32a9b03aa296af136af0	#NV	Pedosphaeraceae_ADurb.Bin063-1		0	0											
3a1a356d52f95ee05bdaa73566e357c8	#NV	Ilumatobacteraceae_CL500-29_marine_group		0	0											
2459c4e39bd923297f3a7e43b3921ad7	#NV	unclassified_Chitinophagaceae		0	0											
84acf6ee2a24195df4a74de3d980cb20	#NV	unclassified_Chitinophagaceae		0	0						0					
6c324279c1fc2965e594486ac26b0548	#NV	Coprococcus		0	0								0			
0cac0f781d0ad4bee51686a9792f7a1a	#NV	unclassified_Candidatus_Magasanikbacteria		0	0											
5b54b8ffb43197f530f4fca890b06021	#NV	unclassified_Candidatus_Jorgensenbacteria		0	0											
2a381141fe3bc2864feff318c4164a02	#NV	unclassified_Candidatus_Magasanikbacteria		0	0											
938b8d05f4d1fbb187ebd1a18c8425ec	#NV	unclassified_Parcubacteria		0	0											
06120e49a832f6dd56da6ddf904769b1	Fluviicola	#NV		0	0											
6c33785c46c3fef68941d9addceaf948	Nocardioides	Nocardioides		0	0		0									
de8086d450150f28fe45356d82ab8ea4	#NV	Rhodoferax		0	0											
6cf2664e38a14b12877ecbfa5b3a2c33	#NV	unclassified_Candidatus_Zambryskibacteria		0	0											
d913d19ceb05ac29b9b9fe0f2301d6b5	#NV	Kapabacteriales		0	0											
6a3744954becf1cf019afd06caa0a0ee	#NV	unclassified_Chitinophagales		0	0											
d2d0a8d32e5175aac5f54c270cd910b3	#NV	unclassified_Micropepsaceae		0	0											
c6b37285b6cd07548a4e82076d78fc96	#NV	unclassified_Halomonadaceae		0	0					0						
39febc43d69eca7e23deaf34a1bdb0f8	#NV	Nitrosomonadaceae_GOUTA6		0	0											
65c449b3a4e80a24ddd87f4f3ae27987	Bifidobacterium	#NV		0	0										0	
0f9ad78f9db489a16e854d795e560e05	unclassified_Izemoplasmataceae	#NV		0	0											
f5dd3ebaa8ba33edc7a1aced3bc4435c	Bacteroides	#NV		0	0											0
4c27339e9e420902e53e1ea821cec93f	unclassified_Vicinamibacterales	#NV		0	0											
7837910c76f3ed44f5702cdf07ece3b0	Lachnospira	#NV		0	0										0	
fc73f58cc7484edb6951afd72d125707	Megasphaera	#NV		0	0											0
b78ea657a852e81eda016b8637ff07fa	Christensenellaceae_R-7_group	#NV		0	0					0	0					
77ec49dcece077d4556bc08fd73946be	Dongia	#NV		0	0											
5a2e22445871b8f84e44046589c2062d	Lactobacillus	#NV		0	0					0						
bdb6ddef008a6d31c019642fb28d7c1d	Colidextribacter	#NV		0	0										0	0
3204870da36fb78805563c273fe97eb1	Candidatus_Peribacteria	#NV		0	0											
1463bca844d0c82870ede2a4a75a9c4d	unclassified_Spirosomaceae	#NV		0	0											
d77b25a53bb342e18bb64ef4caca19fc	unclassified_Gaiellales	unclassified_Gaiellales		0	0											
39283115d85f4235e0aa46832211a1f0	#NV	Gemmata		0	0											
0c29eaab0b8cc7ceba0da10ea4881915	#NV	Chthoniobacter		0	0											
bc167f47700a2ea12f3819e432c069f9	#NV	Pseudarcobacter		0	0											
7377ade83341ae63c98fa8e8b9a2a17d	Veillonella	Veillonella		0	0	0	0	0	0	0	0	0	0	0	0	0
e5febc058dec23626117a2976e9380df	#NV	unclassified_Elusimicrobiota_Lineage_Iic		0	0											
faca25ca48a1cb3cfe18bb6fce9e29fd	#NV	Saccharimonadales		0	0										0	
5890296c3d918b59269be7d9f1866840	unclassified_Actinobacteriota_MB-A2-108	#NV		0	0											
3c510c7d4d6318381991eb7816df68fb	unclassified_Coriobacteriia_OPB41	#NV		0	0											
3c23f53610f71c681d43b0e584cee349	Iamia	Iamia		0	0										0	
7e3cc9825396ff5ed482bc0d2f8c00df	#NV	Bergeyella		0	0									0		
5c720ff6e2b33eb0b83b9ffe0fcadd10	#NV	Pseudarcobacter		0	0											
258a969e23af4250ca30d4fef4f2fa66	Bacteroides	#NV		0	0						0					
35195a80f6fb69ef8bd6827d1b045aad	Senegalimassilia	Senegalimassilia		0	0							0	0	0	0	0
ac0f652f274686a7b053c2775019f3b1	#NV	Sphingomonas		0	0											
eb867d95975b69bdf3f812ec4ba2dea7	#NV	unclassified_Muribaculaceae		0	0											
3330f28e2789ee381af15a349ac8e007	#NV	Pseudarcobacter		0	0											
8f7fc8184f1fbab4e3d202f6aaf4a07c	#NV	unclassified_Candidatus_Nomurabacteria		0	0	0										
1bc43252a00f4d3b98cc898b21912a33	#NV	Haemophilus		0	0							0				
480516c195c8ac09ef709ead28ecd045	#NV	unclassified_Bacteria		0	0							0				
6b83faae2b908e2fbf1f995f0090a2eb	#NV	Armatimonas		0	0								0			
589c8c83d493324aa4fd23c1ed1fdd04	#NV	Chryseobacterium		0	0											
716ef390486068e879fa84abd450e5d3	#NV	Prevotella		0	0											0
c2b08c1bca6a616cf355908b0c0362ac	#NV	unclassified_Methylopilaceae		0	0					0						
c21bacef35eb273909ccf20dc9c965f7	#NV	unclassified_Oligoflexia_0319-6G20		0	0											
735bbde3c965b1e33e8f34549f66259e	#NV	unclassified_Gemmataceae		0	0											
a791ace2bd0118999115b5b5c975865c	#NV	Nocardioides		0	0											
71178da53a96ba316709d992442fbfc9	#NV	unclassified_Aerococcaceae		0	0											
4c84ddd5f41a2ac683a63415323329f9	#NV	Leptospira		0	0											
fef64c2a927028f3ad7fc8a60820eede	#NV	Lachnospiraceae_NK4A136_group		0	0											
1d692f58c336d1fce15f25818b917e9a	#NV	Candidatus_Omnitrophus		0	0											
bc595ab01136ab1075d4ca27f8d209ae	#NV	Pedobacter		0	0											
5717d93a7fb83890cf87b78491ae3e92	#NV	unclassified_Sandaracinaceae		0	0											
08e82d68c5a55e4b954423f2afef34b1	#NV	Oligoflexus		0	0											
7592b90473e0a7b89a801f3a3772e49b	#NV	unclassified_Planctomycetales		0	0											
32d7b09f5f5672ef711096fcd6ec3a0c	#NV	unclassified_Rickettsiales_SM2D12		0	0											
b50b841fad3dc3a678006b70944a3b8c	#NV	unclassified_Candidatus_Nomurabacteria		0	0											
c0e508efb1f8c1c7277a6da0e4fd53cc	#NV	Pedobacter		0	0											
ea2c71ddef4849314a9c22859a13dcef	#NV	Gemmata		0	0											
e93d101d61ca1814786e70dc46be8b16	#NV	unclassified_Oligoflexia_0319-6G20		0	0											
3e9f2c56c22bdb589b0f7fe692d38adf	#NV	unclassified_Sphingobacteriales_NS11-12_marine_group		0	0											
f4a8aff56ada61ec5fcd8223b4bdc289	#NV	unclassified_Gaiellales		0	0											
e154f40f48df77c039b26bdf8121bc90	#NV	unclassified_Sphingobacteriales_env.OPS_17		0	0											
219200b87ad48f58a776d5d752e27dde	#NV	Oscillospiraceae_UCG-002		0	0											
586adfdbc55876c1b94f3400bef6478b	#NV	unclassified_Armatimonadales		0	0											
082cfbabad5293e807fc7d8dab68e476	#NV	unclassified_Moraxellaceae		0	0											
ffe978c9d7fd50760e915d40f835c202	#NV	unclassified_Candidatus_Magasanikbacteria		0	0											
2fce9bb5a6eaaa78bd65eda411434502	#NV	Prevotella		0	0											
6b5d7e8cedc0073d5ff92f51ad137d44	#NV	Methylobacterium-Methylorubrum		0	0											
c22f4a7d463d7d307cc4a874dc58bb12	#NV	Pseudomonas		0	0											
77afdb9515f6ba9ea98417f9cf3459c7	#NV	unclassified_Parcubacteria		0	0											
3a54d4e72af90b9c2fd50d7d1bb0336b	#NV	Ilumatobacter		0	0											
1d1dfb8e90374638cc6d96d26eaba5bc	#NV	unclassified_Elsterales		0	0											
a63472c992d42387bbc1eb5ea4158188	#NV	unclassified_Armatimonadota		0	0											
e0c6a0ac26d307f8637578adabd2d7fa	#NV	Blautia		0	0											
5657df2da8a1d5ff253962dea9523523	#NV	unclassified_Fibrobacteraceae		0	0											
502ae0550f3dfe94d1cb5229c5db037d	#NV	Singulisphaera		0	0											
2c65f485cb04df3abc921a1868ddd3f3	#NV	unclassified_Candidatus_Woesebacteria		0	0											
46669740e7cae0c9072ba98b004d491e	#NV	Flavobacterium		0	0											
d0228d7724273654a655c48ddd0a429f	#NV	Johnsonella		0	0										0	
f7c9fa2d0b8d70010098bd5714b2cc18	#NV	unclassified_Planctomycetales		0	0											
53ce27616d0cf6edecf8ffd774ab916f	#NV	unclassified_Candidatus_Komeilibacteria		0	0											
27312abb8b866283e7829bb8e5a65d6f	#NV	Prevotella		0	0							0				
4ea294e99675e8e4c31472cea41b11e0	Gracilibacteria	Gracilibacteria		0	0											
3de9ed6fb3e25d12958057b72bc9dd61	#NV	unclassified_Neisseriaceae		0	0											
2c68d854bf4e1883ee0f3d9ef5d207af	#NV	Rhodococcus		0	0											
170e55fb4b196b7c621658bf7743b997	#NV	Flavobacterium		0	0											
6174a8cb2142b08cb8cc58e111800207	#NV	Candidatus_Solibacter		0	0											
b53336b068c892a87b47c93e2021dac0	#NV	unclassified_Candidatus_Shapirobacteria		0	0											
8b267c52f28ab955c7c466870f3caeb1	#NV	unclassified_Bacteria		0	0											
53768569aea0855a3827338b4c709dc0	#NV	Veillonella		0	0						0					
5011a0ea9d7402163345550ceb728e0d	#NV	unclassified_Bacteria_WPS-2		0	0											
02ed9508a9ca2874fe5a2ddacb684d57	#NV	unclassified_Oligoflexia_0319-6G20		0	0											
49998b2656ab52a79e9eaab4ac5f04db	#NV	unclassified_Oligoflexales		0	0					0						
f6902fbd041157ebd244aab9f634227e	#NV	Lactobacillus		0	0										0	
1d8f6838e067337dd8446f677f7bff4e	#NV	unclassified_Microbacteriaceae		0	0											
eecffda34de6de60e953febbb93caf00	#NV	unclassified_Microbacteriaceae		0	0											
7430ad887483e1d4f0c80440ad2c1d14	#NV	0		0	0											
a27318c4072b6c1ecffa229b33308a11	#NV	Rhodoferax		0	0											
e897814379ea9ef671c835b6b709885a	#NV	Aetherobacter		0	0											
8f93a5a9aee2819f6ad433d882954604	Pajaroellobacter	#NV		0	0											
dac19752642a1aa4392df834ae216e73	Candidatus_Protochlamydia	#NV		0	0											
ff0bbf7f077d9d3b203fe7afd26dc3a1	Phascolarctobacterium	#NV		0	0										0	
9d106d18a46038a211bfb7424b900f30	Cellulosilyticum	#NV		0	0							0				
361b910e01d5a814614fa081821fc72a	Sulfurimonas	#NV		0	0											
dc3ef501585d98244a6d504bb7bb610a	Veillonella	#NV		0	0											0
16188294988a9a821c42385475bac633	unclassified_Rokubacteriales	#NV		0	0											
c62ae93e3b0bb32f6add52f75c426367	Clostridium_sensu_stricto_1	#NV		0	0							0				
4f0183eeefe1057091ca3c7bc4b9d283	Sideroxydans	#NV		0	0											
ff9d93d7b7e46787568f2d241caeaf3b	Pseudomonas	Pseudomonas		0	0								0			
dd969efff207dc922e77bb5a1f048131	[Ruminococcus]_gnavus_group	#NV		0	0				0	0	0	0	0			
41cb13d06e5e72307ae7844cc94b2de2	Actinomyces	#NV		0	0	0	0	0	0		0		0			0
fd5d374d243cb5408926dc118458c4e1	Escherichia-Shigella	#NV		0	0	0	0	0	0	0	0	0		0	0	
99bccd58aaeb00f98e22add40be6e36b	Clostridioides	Clostridioides		0	0				0			0	0	0	0	0
9ea77e95fbfd1a99c9c28db3b03a01a8	Barnesiella	Barnesiella		0	0											
b848e1599bf7ab43f3c28504c291d9d3	Clostridium_sensu_stricto_1	#NV		0	0				0							
7bc4ab11e6c549f5b88e3a65d6d82ec8	Veillonella	Veillonella		0	0	0	0			0			0		0	
77c2dc197e6b3dbebc4ee240c6a1c559	Oscillibacter	Oscillibacter		0	0											
3502a254bebb19cd558cffef5eda3b68	#NV	unclassified_Lachnospiraceae		0	0											
565122fd5d6528bd260adb60bdc04869	unclassified_Polyangiales_BIrii41	unclassified_Polyangiales_BIrii41		0	0											
c6d5a204bf5545605b6eaf09203e9b55	Roseiarcus	#NV		0	0											
42917764420baa7de9211c132b9783e9	Anaerostipes	#NV		0	0	0	0	0	0							
9ee9d7f1e7a96963f1ee2668f858fced	Anaerococcus	Anaerococcus		0	0	0	0	0	0	0	0	0	0	0	0	0
460a5e1ca893eb30f577d38ecc8b2766	Ferruginibacter	Ferruginibacter		0	0											
